"address","categories/0","categories/1","categories/2","categories/3","categoryName","description","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","reviewsCount","state","street","title","totalScore"
"709台灣台南市安南區城西街一段223號","餐廳",,,,"餐廳",,"23.0601869","120.1257872","星期五","07:00 to 18:00","星期六","07:00 to 18:00","星期日","07:00 to 18:00","星期一","07:00 to 18:00","星期二","07:00 to 18:00","星期三","07:00 to 18:00","星期四","07:00 to 18:00","147","台南市安南區","城西街一段223號","台南土城螃蟹專賣店（耐人蟳味）","4.8"
"724台灣台南市七股區","中餐館",,,,"中餐館",,"23.0899666","120.0994494","星期五","06:00 to 14:00","星期六","06:00 to 14:00","星期日","06:00 to 14:00","星期一","06:00 to 14:00","星期二","06:00 to 14:00","星期三","06:00 to 14:00","星期四","06:00 to 14:00","1","台南市七股區",,"大立的店","5"
"724台灣台南市七股區十份里53-2號","海鮮餐廳",,,,"海鮮餐廳",,"23.0896773","120.0997771","星期五","09:00 to 19:00","星期六","09:00 to 19:00","星期日","09:00 to 19:00","星期一","09:00 to 19:00","星期二","09:00 to 19:00","星期三","休息","星期四","09:00 to 19:00","169","台南市七股區","十份里53-2號","阿紅海産","4.2"
"709台灣台南市安南區城西街一段20號35攤位","早午餐餐廳",,,,"早午餐餐廳",,"23.0623983","120.1291336","星期五","06:00 to 13:00","星期六","06:00 to 13:00","星期日","休息","星期一","休息","星期二","06:00 to 13:00","星期三","06:00 to 13:00","星期四","06:00 to 13:00","34","台南市安南區","城西街一段20號35攤位","養生梵音蔬食","4.4"
"709台灣台南市安南區安中路六段517號","海鮮餐廳",,,,"海鮮餐廳","氣氛熱鬧的簡約餐館，專門供應魚、蝦子及螃蟹等海鮮料理。","23.061162","120.1308864","星期五","11:00 to 14:00, 17:00 to 20:30","星期六","11:00 to 14:00, 17:00 to 20:30","星期日","11:00 to 14:00, 17:00 to 20:30","星期一","休息","星期二","11:00 to 14:00, 17:00 to 20:30","星期三","11:00 to 14:00, 17:00 to 20:30","星期四","11:00 to 14:00, 17:00 to 20:30","2320","台南市安南區","安中路六段517號","土城海產店","4.3"
"709台灣台南市安南區安中路六段608號","台灣餐廳",,,,"台灣餐廳",,"23.0632659","120.1294145","星期五","06:30 to 20:00","星期六","06:30 to 20:00","星期日","06:30 to 20:00","星期一","06:30 to 20:00","星期二","休息","星期三","06:30 to 20:00","星期四","06:30 to 20:00","105","台南市安南區","安中路六段608號","呷好味現宰溫體牛肉湯","4.4"
"709台灣台南市安南區","餐廳",,,,"餐廳",,"23.0585336","120.1358346",,,,,,,,,,,,,,,"1","台南市安南區",,"六花亭","4"
"709台灣台南市安南區安中路六段569號","中菜館","餐廳",,,"中菜館",,"23.0619398","120.1300956","星期五","11:00 to 20:00","星期六","11:00 to 20:00","星期日","11:00 to 20:00","星期一","11:00 to 20:00","星期二","11:00 to 20:00","星期三","休息","星期四","11:00 to 08:00","98","台南市安南區","安中路六段569號","569餐飲屋","4.1"
"709台灣台南市安南區城北路736號","早餐餐廳",,,,"早餐餐廳",,"23.076274","120.13053","星期五","03:00 to 10:00","星期六","03:00 to 10:00","星期日","休息","星期一","03:00 to 10:00","星期二","03:00 to 10:00","星期三","03:00 to 10:00","星期四","03:00 to 10:00","9","台南市安南區","城北路736號","溪埔仔早餐店","4.6"
"709台灣台南市安南區城安路","中餐館",,,,"中餐館",,"23.067018","120.127914","星期五","休息","星期六","休息","星期日","休息","星期一","休息","星期二","休息","星期三","休息","星期四","15:30 to 00:00","5","台南市安南區","城安路","草本梁氏臭豆腐（土城正統鹿耳門聖母廟前）","5"
"724台灣台南市七股區南38鄉道","海鮮餐廳","餐廳",,,"海鮮餐廳",,"23.1028369","120.0881878","星期五","09:00 to 17:00","星期六","09:00 to 17:00","星期日","09:00 to 17:00","星期一","09:00 to 17:00","星期二","09:00 to 17:00","星期三","09:00 to 17:00","星期四","休息","849","台南市七股區","南38鄉道","61線活海產","4.4"
"724台灣台南市七股區三股里118號","海鮮餐廳",,,,"海鮮餐廳",,"23.102597","120.0880317","星期五","10:00 to 19:00","星期六","10:00 to 19:00","星期日","10:00 to 19:00","星期一","10:00 to 19:00","星期二","10:00 to 19:00","星期三","10:00 to 19:00","星期四","10:00 to 19:00","757","台南市七股區","三股里118號","阿樂活海產","3.9"
"724台灣台南市七股區南38鄉道","海鮮餐廳",,,,"海鮮餐廳",,"23.1026194","120.0877535","星期五","10:00 to 19:00","星期六","10:00 to 19:00","星期日","10:00 to 19:00","星期一","10:00 to 19:00","星期二","10:00 to 19:00","星期三","休息","星期四","10:00 to 19:00","394","台南市七股區","南38鄉道","三股海鮮 四季海產","4.3"
"號 No, No. 55城西街一段安南區台南市台灣 709","早餐餐廳",,,,"早餐餐廳",,"23.0620016","120.1286614","星期五","06:00 to 11:00","星期六","06:00 to 11:00","星期日","06:00 to 11:00","星期一","09:00 to 11:00","星期二","06:00 to 11:00","星期三","06:00 to 11:00","星期四","06:00 to 11:00","69","台南市安南區","號 No, No. 55城西街一段","榕樹下肉粽、碗粿、味增湯","4.1"
"709台灣台南市安南區城西街一段20號","炸物串與串炸餐廳",,,,"炸物串與串炸餐廳",,"23.062739","120.1293769","星期五","14:00 to 19:00","星期六","14:00 to 19:00","星期日","14:00 to 19:00","星期一","14:00 to 19:00","星期二","休息","星期三","14:00 to 19:00","星期四","14:00 to 19:00","2","台南市安南區","城西街一段20號","黃金先生-脆皮炸雞","5"
"724台灣台南市七股區南38鄉道","海鮮餐廳",,,,"海鮮餐廳",,"23.102803","120.0871412","星期五","10:00 to 17:30","星期六","10:00 to 17:30","星期日","10:00 to 17:30","星期一","10:00 to 17:30","星期二","10:00 to 17:30","星期三","10:00 to 17:30","星期四","10:00 to 17:30","29","台南市七股區","南38鄉道","七股橋頭活海產","4"
"709台灣台南市安南區安中路六段650號","炸物串與串炸餐廳",,,,"炸物串與串炸餐廳",,"23.0638696","120.128983","星期五","17:00 to 22:00","星期六","17:00 to 22:00","星期日","17:00 to 22:00","星期一","17:00 to 22:00","星期二","17:00 to 22:00","星期三","17:00 to 22:00","星期四","17:00 to 22:00","5","台南市安南區","安中路六段650號","上海香酥雞","3.8"
"709台灣台南市安南區城西街一段158號","素食餐廳",,,,"素食餐廳",,"23.0612774","120.127081","星期五","10:30 to 13:30","星期六","休息","星期日","休息","星期一","10:30 to 13:30","星期二","10:30 to 13:30","星期三","10:30 to 13:30","星期四","10:30 to 13:30","14","台南市安南區","城西街一段158號","東東養生素食之家","4.6"
"之 號 No. 94-6, 青砂街一段安南區台南市台灣 709","餐廳","麵店",,,"餐廳",,"23.0644837","120.1274544","星期五","10:00 to 13:50, 17:00 to 20:20","星期六","10:00 to 20:20","星期日","10:00 to 20:20","星期一","10:00 to 13:50, 17:00 to 20:20","星期二","10:00 to 13:50, 17:00 to 20:20","星期三","10:00 to 13:50, 17:00 to 20:20","星期四","10:00 to 13:50, 17:00 to 20:20","177","台南市安南區","之 號 No. 94-6, 青砂街一段","土城意麵","4.2"
"709台灣台南市安南區公學路七段162-80號號","關東煮餐廳",,,,"關東煮餐廳",,"23.0814687","120.1358966",,,,,,,,,,,,,,,"113","台南市安南區","公學路七段162-80號號","國姓橋黑輪米血","4.1"
"731台灣台南市後壁區2之1號 台南市後壁區菁寮里2之1號","中菜館",,,,"中菜館",,"23.3767601","120.3353795","星期五","10:00 to 14:00, 17:00 to 21:00","星期六","10:00 to 14:00, 17:00 to 21:00","星期日","10:00 to 14:00, 17:00 to 21:00","星期一","10:00 to 14:00, 17:00 to 21:00","星期二","10:00 to 14:00, 17:00 to 21:00","星期三","10:00 to 14:00, 17:00 to 21:00","星期四","10:00 to 14:00, 17:00 to 21:00","184","台南市後壁區","2之1號 台南市後壁區菁寮里2之1號","佳香美食館","4.4"
"724台灣台南市七股區南39鄉道25號","早餐餐廳",,,,"早餐餐廳",,"23.0936531","120.1059039","星期五","04:30 to 12:30","星期六","04:30 to 12:30","星期日","04:30 to 12:30","星期一","04:30 to 12:30","星期二","04:30 to 12:30","星期三","04:30 to 12:30","星期四","04:30 to 12:30","6","台南市七股區","南39鄉道25號","無名早餐店","5"
"709台灣台南市安南區安中路六段615之1號","餐廳",,,,"餐廳",,"23.0630202","120.1291352","星期五","10:30 to 13:30, 17:00 to 21:30","星期六","10:30 to 13:30, 17:00 to 21:00","星期日","10:30 to 13:30, 17:00 to 21:30","星期一","10:30 to 13:30, 17:00 to 21:30","星期二","10:30 to 13:30, 17:00 to 21:30","星期三","10:30 to 13:30, 17:00 to 21:30","星期四","休息","80","台南市安南區","安中路六段615之1號","膳廚工坊","4.5"
"724台灣台南市七股區","餐廳",,,,"餐廳",,"23.102651","120.0874603","星期五","09:00 to 17:00","星期六","09:00 to 18:00","星期日","09:00 to 18:00","星期一","休息","星期二","休息","星期三","休息","星期四","09:00 to 17:00","119","台南市七股區",,"炸海鮮一條街","4"
"724台灣台南市七股區","餐廳",,,,"餐廳",,"23.0958317","120.1427662","星期五","06:00 to 09:00","星期六","06:00 to 09:00","星期日","休息","星期一","06:00 to 09:00","星期二","06:00 to 09:00","星期三","06:00 to 09:00","星期四","06:00 to 09:00","31","台南市七股區",,"川手工肉包","4.6"
"709台灣台南市安南區安中路六段643號","素食餐廳",,,,"素食餐廳",,"23.0636259","120.1288546","星期五","10:30 to 13:30, 15:30 to 19:30","星期六","09:30 to 13:30, 15:30 to 19:30","星期日","10:30 to 13:30, 15:30 to 19:30","星期一","10:30 to 13:30, 15:30 to 19:30","星期二","10:30 to 13:30, 15:30 to 19:30","星期三","10:30 to 13:30, 15:30 to 19:30","星期四","10:30 to 13:30, 15:30 to 19:30","7","台南市安南區","安中路六段643號","靜香緣素食","4.9"
"709台灣台南市安南區西部濱海公路670-672號","餐廳",,,,"餐廳",,"23.0646682","120.1340097","星期五","11:00 to 16:00","星期六","休息","星期日","休息","星期一","11:00 to 16:00","星期二","11:00 to 16:00","星期三","11:00 to 16:00","星期四","11:00 to 16:00","50","台南市安南區","西部濱海公路670-672號","大鼎藥膳排骨","4.4"
"709台灣台南市安南區城西街一段221號","餐廳",,,,"餐廳",,"23.060195","120.1257929","星期五","09:00 to 18:30","星期六","09:00 to 18:30","星期日","09:00 to 18:30","星期一","休息","星期二","09:00 to 18:30","星期三","09:00 to 18:30","星期四","09:00 to 18:30","5","台南市安南區","城西街一段221號","台南土城蚵嗲","4.2"
"709台灣台南市安南區城北路45號","餐廳",,,,"餐廳",,"23.0630299","120.1305717","星期五","10:30 to 14:00, 16:30 to 20:00","星期六","休息","星期日","10:30 to 14:30, 16:30 to 20:00","星期一","10:30 to 14:30, 16:30 to 20:00","星期二","10:30 to 14:00, 16:30 to 20:00","星期三","10:30 to 14:00, 16:30 to 20:00","星期四","10:30 to 14:00","38","台南市安南區","城北路45號","新味香小吃店","4.1"
"709台灣台南市安南區安中路六段596號","快餐店",,,,"快餐店",,"23.0628038","120.1297215","星期五","13:00 to 18:00","星期六","13:00 to 18:00","星期日","13:00 to 18:00","星期一","休息","星期二","13:00 to 18:00","星期三","13:00 to 18:00","星期四","休息","3","台南市安南區","安中路六段596號","168炸雞專賣店","5"
"709台灣台南市安南區城北路38號","餐廳",,,,"餐廳",,"23.0628716","120.130593","星期五","11:00 to 19:30","星期六","11:00 to 19:30","星期日","休息","星期一","11:00 to 19:30","星期二","11:00 to 19:30","星期三","11:00 to 19:30","星期四","11:00 to 14:30","70","台南市安南區","城北路38號","芋圓又紫","4.3"
"724台灣台南市七股區十份里海埔17之18號","海鮮餐廳",,,,"海鮮餐廳",,"23.0826906","120.062898","星期五","11:00 to 14:30, 16:30 to 20:00","星期六","11:00 to 14:30, 16:30 to 20:00","星期日","11:00 to 14:30, 16:30 to 20:00","星期一","11:00 to 14:30, 16:30 to 20:00","星期二","11:00 to 14:30, 16:30 to 20:00","星期三","休息","星期四","11:00 to 14:30, 16:30 to 20:00","1160","台南市七股區","十份里海埔17之18號","黑琵食堂餐廳","4.5"
"709台灣台南市安南區安中路六段559號","越南餐廳",,,,"越南餐廳",,"23.0618325","120.1302498","星期五","08:30 to 20:00","星期六","08:30 to 20:00","星期日","08:30 to 20:00","星期一","08:30 to 20:00","星期二","08:30 to 20:00","星期三","08:30 to 20:00","星期四","08:30 to 20:00","4","台南市安南區","安中路六段559號","天嬌越南河粉","4.8"
"709台灣台南市安南區城北路234巷46號","長壽飲食餐廳",,,,"長壽飲食餐廳",,"23.0659925","120.1322923",,,,,,,,,,,,,,,"6","台南市安南區","城北路234巷46號","龜鹿仙圓融園","4.8"
"709台灣台南市安南區安中路六段486-2號","餐廳",,,,"餐廳",,"23.0612611","120.131451","星期五","06:00 to 13:30, 16:00 to 19:30","星期六","06:00 to 13:30, 16:00 to 19:30","星期日","06:00 to 13:30, 16:30 to 19:30","星期一","06:00 to 13:30, 16:00 to 19:30","星期二","休息","星期三","06:00 to 13:30, 16:00 to 19:30","星期四","06:00 to 13:30","75","台南市安南區","安中路六段486-2號","無名牛肉湯越南河粉","4.5"
"709台灣台南市安南區安中路六段480-1號","越南餐廳",,,,"越南餐廳",,"23.0613002","120.131811","星期五","10:00 to 19:30","星期六","休息","星期日","10:00 to 19:30","星期一","10:00 to 19:30","星期二","10:00 to 19:30","星期三","10:00 to 19:30","星期四","10:00 to 19:30","17","台南市安南區","安中路六段480-1號","凰詩越南美食","5"
"709台灣台南市安南區城北路201號","中餐館",,,,"中餐館",,"23.0657663","120.1312162","星期五","08:30 to 14:00","星期六","08:30 to 14:00","星期日","08:30 to 14:00","星期一","08:30 to 14:00","星期二","08:30 to 14:00","星期三","08:30 to 14:00","星期四","08:30 to 14:00","124","台南市安南區","城北路201號","台南土城 米粉媽嫩骨鍋燒意麵","4.5"
"台灣台南市七股區85之3","海鮮餐廳",,,,"海鮮餐廳",,"23.0898109","120.0937688","星期五","07:30 to 15:00","星期六","07:30 to 15:00","星期日","07:30 to 15:00","星期一","07:30 to 15:00","星期二","休息","星期三","07:30 to 15:00","星期四","07:30 to 15:00","273","台南市七股區","85之3","阿月虱目魚粥","4"
"731台灣台南市後壁區","餐廳",,,,"餐廳",,"23.38833","120.377875","星期五","05:00 to 13:00","星期六","05:00 to 13:00","星期日","05:00 to 10:00","星期一","05:00 to 13:00","星期二","05:00 to 13:00","星期三","05:00 to 13:00","星期四","05:00 to 13:00","17","台南市後壁區",,"小叮噹快餐店（早午餐）","4.2"
"731台灣台南市後壁區265號","餐廳",,,,"餐廳",,"23.3789257","120.3373973","星期五","14:00 to 19:00","星期六","14:00 to 19:00","星期日","休息","星期一","14:00 to 19:00","星期二","14:00 to 19:00","星期三","14:00 to 19:00","星期四","14:00 to 19:00","8","台南市後壁區","265號","吳家肉圓","4.4"
"724台灣台南市七股區","餐廳",,,,"餐廳",,"23.0933928","120.1317449","星期五","05:00 to 14:00","星期六","05:00 to 14:00","星期日","05:00 to 14:00","星期一","05:00 to 14:00","星期二","休息","星期三","05:00 to 14:00","星期四","05:00 to 14:00","146","台南市七股區",,"徐公子牛肉湯","4.2"
"731台灣台南市後壁區78號","餐廳",,,,"餐廳",,"23.3863724","120.3798402","星期五","05:30 to 12:00","星期六","05:30 to 12:00","星期日","05:30 to 12:00","星期一","05:30 to 12:00","星期二","05:30 to 12:00","星期三","05:30 to 12:00","星期四","05:30 to 12:00","5","台南市後壁區","78號","中式早點","4.8"
"731台灣台南市後壁區里208號","中餐館",,,,"中餐館",,"23.3835865","120.3784304",,,,,,,,,,,,,,,"2","台南市後壁區","里208號","明聖外燴","5"
"731台灣台南市後壁區","中餐館",,,,"中餐館",,"23.3770684","120.3357182",,,,,,,,,,,,,,,"23","台南市後壁區",,"梅鳳飲食店","4.3"
